bsp_ss,bsp_r_ss,h3_ss,quadtree_ss,wedgelet_ss,bsp_hd,bsp_r_hd,h3_hd,quadtree_hd,wedgelet_hd,bsp_mse,bsp_r_mse,h3_mse,quadtree_mse,wedgelet_mse
0.9996724097940896,0.9998742975684314,0.999959556357486,0.9999878960391698,0.9999872755068949,1756,1392,1428,624,706,114.34690115033892,96.81969191818831,87.58732051253745,82.98681489331949,83.39308030292995
0.9995490409214544,0.9998692479688653,0.9999470134000814,0.9999829793378575,0.9999825697683387,1838,1258,1304,528,590,77.15245118603401,78.00108189264975,118.6959587261634,144.26354757751724,144.2081723374033
0.9998564529630214,0.9998869550301751,0.9999661146992255,0.9999907072831452,0.9999898442655608,1818,1542,1548,834,976,144.67699248562997,98.25699734310717,82.15766929412024,79.07566992706424,79.61542396208223
0.9993915183947311,0.999856177237542,0.9999512276898439,0.9999823033801379,0.9999814279416029,1958,1442,1600,794,948,75.6189713924032,79.65060019282713,134.26600207546753,136.93337896417978,136.13970398828317
0.9997352502739494,0.9998241625413087,0.9999359030970109,0.9999546543965503,0.9999525412601595,1670,1264,1242,520,644,100.0265946876863,91.48586915722771,120.66231701662582,143.30601370397358,142.95873352321652
0.9994042824852475,0.999812149624804,0.9999428745213413,0.9999850732482013,0.999984124898155,1852,1408,1456,622,784,75.52638493298889,90.22991690770057,98.4521391299228,77.803202255047,79.73308530760342
0.9994808396809547,0.9998639081185174,0.9999430095550028,0.9999767340759951,0.999983624975531,1864,1468,1528,816,938,75.19933320085669,94.67228588461283,131.54132535529502,78.99857587600185,79.81003216238693
0.999669057768268,0.9998186354703921,0.9999496601506435,0.999983523896732,0.999982714280221,1694,1348,1318,544,630,68.5982939951278,89.69970855136782,118.14955877915406,142.30933298006227,141.81505523540366
