gridmap,bsp_time,bsp_space,bsp_r_time,bsp_r_space,h3_time,h3_space,quadtree_time,quadtree_space,wedgelet_time,wedgelet_space
14129760,152.14058256149292,295544,0.012558460235595703,1217236,8.117670774459839,77440,0.019143104553222656,894868,4.171380519866943,809648
14129760,148.44709849357605,305660,0.010615825653076172,1222276,8.418199062347412,70384,0.020230531692504883,902592,4.281233787536621,795064
14129760,192.81155729293823,357508,0.02739548683166504,1218116,8.738982439041138,78032,0.020372390747070312,891788,4.494787931442261,831724
14129760,144.1965789794922,381948,0.010242700576782227,1212516,8.468364477157593,89760,0.019220352172851562,891804,4.486762046813965,837084
14129760,146.727956533432,337336,0.010931968688964844,1213156,8.758272409439087,94592,0.0193328857421875,839476,4.2785117626190186,732848
