gridmap,bsp_time,bsp_space,bsp_r_time,bsp_r_space,h3_time,h3_space,quadtree_time,quadtree_space,wedgelet_time,wedgelet_space
16507160,122.73959374427795,240344,0.011551380157470703,1406076,9.524701595306396,29680,0.02009892463684082,916436,4.931777000427246,956384
16507160,115.79508090019226,193000,0.011230230331420898,1406876,9.704955577850342,35376,0.01859760284423828,819472,4.650517225265503,815756
16507160,89.00504851341248,166020,0.011313676834106445,1409516,9.552677392959595,34664,0.012367725372314453,537708,3.034780979156494,443196
16507160,120.16448950767517,239768,0.011417150497436523,1409196,9.342973232269287,35240,0.018701553344726562,868736,4.798637866973877,896536
16507160,124.0487277507782,228604,0.011204957962036133,1412876,9.562994956970215,29352,0.0186460018157959,853320,4.701374053955078,868200
16507160,25.663330793380737,37692,0.011389970779418945,1412476,9.488731622695923,41208,0.016923189163208008,767152,4.2388176918029785,732820
16507160,135.4413356781006,254964,0.016083955764770508,1412316,9.879565954208374,48976,0.014946222305297852,633228,3.7861645221710205,609860
16507160,134.50107145309448,270100,0.01662731170654297,1410396,9.298432111740112,26968,0.0189969539642334,874872,4.772908687591553,850408
