bsp_ss,bsp_r_ss,h3_ss,quadtree_ss,wedgelet_ss,bsp_hd,bsp_r_hd,h3_hd,quadtree_hd,wedgelet_hd,bsp_mse,bsp_r_mse,h3_mse,quadtree_mse,wedgelet_mse
0.9998145796869635,0.9944045810373774,0.9993485729942171,0.9994370872444527,0.9989607652877158,1680,1698,2180,538,656,108.3019832471052,116.76084010840108,96.39097786811202,149.03356224850128,135.9323468424078
0.9997930192056564,0.9994092736017156,0.9975774718770936,0.9994602436315481,0.9994253392381323,1698,1448,1966,482,668,108.74937895212285,141.27445696805452,125.30397470641373,116.2622361829679,117.65871622731379
0.9998803170885625,0.9992289637368913,0.9976610908211364,0.9987678723211927,0.998724686874425,1624,1624,2072,508,656,111.60969963866306,136.12355259916237,120.86415989159892,131.32251888806766,128.05891742629547
0.9996819431933046,0.9980271524466723,0.9993690909479921,0.9992477009010174,0.9992410910159988,1736,1780,2160,612,706,156.34971667898498,132.43237250554324,116.44897142153239,157.02612507185677,145.20791759053955
0.9997821921628223,0.9998135558417239,0.9990731077869379,0.999755913728321,0.9997399056582253,1642,1224,1878,376,516,127.023322657469,130.1668771043771,115.50989057239057,122.75537386055679,122.79189250225835
0.9983284445714611,0.9922978100847453,0.9966500963562165,0.9960091344842166,0.9961058200630151,1690,1920,2134,778,872,126.81717069064631,112.78348012646794,145.90339369302785,179.07884228463496,170.06921347622568
0.9976339009062756,0.9923622540723187,0.9995505305191227,0.9986112952406575,0.9985667191744837,1700,1786,2110,626,664,147.0647942843065,120.40494374640716,145.07818530836823,170.1853699597602,169.9397583559169
