gridmap,bsp_time,bsp_space,bsp_r_time,bsp_r_space,h3_time,h3_space,quadtree_time,quadtree_space,wedgelet_time,wedgelet_space
7843920,113.5461802482605,19484,0.0056400299072265625,664836,3.9276528358459473,1328,0.0046961307525634766,199076,0.9078283309936523,154884
7843920,340.59820795059204,233788,0.006103515625,665876,4.543776750564575,10248,0.023302555084228516,1113588,4.668632745742798,679372
7843920,216.73315715789795,163008,0.006377220153808594,666756,4.497339487075806,13424,0.01935601234436035,933512,3.658276319503784,523396
7843920,303.7758595943451,149304,0.006247043609619141,663956,4.100121021270752,3216,0.005321502685546875,231416,1.2526614665985107,241816
7843920,287.2406151294708,118824,0.005730152130126953,664436,4.213341474533081,3216,0.003953695297241211,169856,0.8942248821258545,152856
7843920,341.20275950431824,222476,0.007242918014526367,666276,4.397920370101929,9672,0.008472204208374023,385392,2.002434253692627,342164
