bsp_ss,bsp_r_ss,h3_ss,quadtree_ss,wedgelet_ss,bsp_hd,bsp_r_hd,h3_hd,quadtree_hd,wedgelet_hd,bsp_mse,bsp_r_mse,h3_mse,quadtree_mse,wedgelet_mse
0.999565350531942,0.9996756222165134,0.9998341970123081,0.9999864756962733,0.9999845747660477,2022,1782,1832,1048,1250,116.8683146701843,112.3481080896902,89.76929573282776,79.42814586218394,79.80745763371877
0.9997458521830178,0.999782701702893,0.9999347892328856,0.9999812045397631,0.999979748230265,1924,1656,1766,1092,1204,116.40676497574724,94.47356777266411,82.85990590949692,74.37073994660254,76.2700976681813
0.9954991726654979,0.9992877245737922,0.9998175656353133,0.9999834631147881,0.9999824993773584,2046,1674,1764,1074,1268,161.12450320165692,125.47881016644722,126.12070404813072,75.42031877842976,76.61216994701628
0.9997677191590905,0.9996323588461078,0.9999031094598222,0.9999895407132581,0.9999857703786823,1918,1796,1912,1094,1308,85.53512087441376,70.73976893553122,137.84056941060794,75.00023364429117,75.71211859394812
0.9997155332689484,0.999605972384667,0.9993570404449494,0.99938892784148,0.9993684034361783,1904,1592,1756,1180,1380,142.71900623294823,148.4131025771452,167.5378686286297,66.90756204351138,75.08115245046619
0.9997180822070592,0.9997590825641134,0.9998812360569161,0.9999889650818388,0.9999871668962963,1942,1782,1826,1104,1290,84.22737970361248,88.03474241933796,87.81046823776227,79.4942331234591,83.44889152820403
0.9997082723276735,0.9999062605176144,0.9999473725492641,0.9999878471452118,0.999980784523696,1886,1438,1580,834,1054,115.45880680781053,78.23845833708543,79.31198084116812,70.81767470386804,70.75193304144022
0.9982715603994369,0.9993809158573373,0.9994245631487448,0.9981372204535377,0.9982999447041547,1862,1408,1610,1018,1304,96.73706498961987,145.73941603529977,100.19250342556604,83.1546360138337,86.57594291291153
