gridmap,bsp_time,bsp_space,bsp_r_time,bsp_r_space,h3_time,h3_space,quadtree_time,quadtree_space,wedgelet_time,wedgelet_space
13195328,61.312501668930054,238616,0.009578227996826172,1134356,7.549643278121948,61384,0.01607036590576172,727008,3.8329806327819824,711020
13195328,77.67306995391846,205508,0.010287761688232422,1133796,7.691839694976807,62192,0.015419483184814453,690016,3.798335552215576,684356
13195328,102.93928551673889,271828,0.009771347045898438,1133396,7.961352348327637,61528,0.014962196350097656,703908,3.5701024532318115,644180
13195328,110.38984489440918,327752,0.010437488555908203,1136436,7.697056770324707,61992,0.0391077995300293,670020,3.3878283500671387,589744
13195328,71.27667498588562,196544,0.009934663772583008,1136676,7.650190830230713,55088,0.01607966423034668,736232,3.9554474353790283,711564
13195328,93.84792351722717,242116,0.010534286499023438,1136356,7.567218065261841,59736,0.016595125198364258,762380,3.9550631046295166,754968
