bsp_ss,bsp_r_ss,h3_ss,quadtree_ss,wedgelet_ss,bsp_hd,bsp_r_hd,h3_hd,quadtree_hd,wedgelet_hd,bsp_mse,bsp_r_mse,h3_mse,quadtree_mse,wedgelet_mse
0.9992923577729789,0.9997546138787059,0.9983138474057349,0.9999352222108244,0.999932504842451,1800,1256,1880,394,484,92.99493601462522,102.78226691042047,75.83785191956125,81.27267519804997,82.95662096282754
0.9996816522487887,0.9994127032796059,0.9991665906679302,0.9999150246244388,0.9999132962773973,1700,1230,1790,504,610,72.3883942717855,140.7333607556368,117.04166666666667,139.54371724558197,138.70059110298598
0.9996841957333887,0.9996121550394489,0.9981816137763082,0.9994931250646735,0.9994908518683472,1736,1352,1894,428,556,156.17594454600854,163.73241620962827,102.71485374771481,159.08952468007314,158.68270871419867
0.9996717624678778,0.9996385129287174,0.9988648062659883,0.9997852998329427,0.999783862534149,1706,1228,1876,462,552,149.2948842169409,145.80676721511273,89.9964137720902,119.279253503961,118.70253503961
0.9995121105010439,0.9998480870221385,0.998892078534405,0.999963625650604,0.999961346884988,1730,1268,1880,394,502,89.4905971968312,121.20271176112126,112.67806825106642,80.84524680073126,82.46670932358317
0.9996195717180525,0.9996444582178107,0.9989530997624054,0.9997249177586863,0.9997086932112565,1732,1114,1858,406,678,85.51111212675198,127.65579524680074,117.91225472273004,121.91498781230956,121.83549055453992
0.9995839401054184,0.9996950197746359,0.999178807981139,0.9998868065299629,0.9998741608890468,1606,1208,2024,510,812,153.74512187690434,63.98395795246801,92.05859536867763,94.28663315051797,96.29952468007312
0.9995979191385058,0.9997746689060644,0.9987719368019932,0.9998617925193477,0.999860049625386,1636,1214,1868,434,530,66.75094759293114,123.92552711761121,74.55279402803168,115.79400975015234,116.1444058500914
