voro_ss,voro_hd,voro_mse
0.9993039564418327,1480,119.73734003656307
0.9993537911288498,1802,81.24214198659354
0.9993967643829869,1654,81.45626142595978
0.9993584276867116,1650,122.59937842778794
0.9992459939718438,1542,77.82256550883608
0.9991447944089985,1598,47.17467093235832
0.9997089545993936,1508,150.43750761730652
