voro_ss,voro_hd,voro_mse
0.9997676016230976,1778,89.76447859398114
0.9997563081242156,1726,100.62016368226212
0.9998493212411177,1688,99.29885628491311
0.9998145883105267,1728,101.1594466891877
0.9998058253763987,1808,91.71605837804421
0.9997291246737553,1730,141.63410316987188
0.9998650494652767,1750,83.71472625172035
